X,Y,OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8860537.48612494,5417093.48835499,762,GO-20151791234,2015/10/17 04:00:00+00,2015,October,17,Saturday,290,D23,Shooting,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5955624929388,43.6867511941472
-8837109.7824311,5414247.02731041,763,GO-20151869657,2015/10/31 04:00:00+00,2015,October,31,Saturday,304,D51,Shooting,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.3851078500125,43.6682578494869
-8833809.28398427,5421522.85999507,764,GO-20151899333,2015/11/04 05:00:00+00,2015,November,4,Wednesday,308,D53,Shooting,56,Leaside-Bennington,56,Leaside-Bennington (56),-79.35545896827,43.7155173114895
-8824698.19554495,5421175.10518873,765,GO-20151939320,2015/11/10 05:00:00+00,2015,November,10,Tuesday,314,D41,Other,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2736126678683,43.7132593513914
-8828960.67139023,5416111.20131987,766,GO-20151783770,2015/11/10 05:00:00+00,2015,November,10,Tuesday,314,D55,Other,64,Woodbine Corridor,64,Woodbine Corridor (64),-79.3119031398133,43.6803699576699
-8835848.13552379,5414097.95161121,767,GO-20151947851,2015/11/13 05:00:00+00,2015,November,13,Friday,317,D51,Stabbing,74,North St.James Town,74,North St.James Town (74),-79.3737742834019,43.6672891526494
-8828864.02759318,5431153.03786463,768,GO-20151950148,2015/11/13 05:00:00+00,2015,November,13,Friday,317,D42,Stabbing,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118),-79.3110349736721,43.7780119239426
-8861457.87934836,5423931.80774726,769,GO-20151975144,2015/11/17 05:00:00+00,2015,November,17,Tuesday,321,D23,Shooting,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.6038305262731,43.7311561900234
-8826175.82664337,5418634.64847609,770,GO-20152071129,2015/11/28 05:00:00+00,2015,November,28,Saturday,332,D41,Other,121,Oakridge,121,Oakridge (121),-79.2868864544302,43.6967616718492
-8859040.21303633,5425796.27298051,771,GO-20152050482,2015/11/30 05:00:00+00,2015,November,30,Monday,334,D23,Shooting,3,Thistletown-Beaumond Heights,3,Thistletown-Beaumond Heights (3),-79.5821122604179,43.7432574877207
-8837972.23552935,5411024.53762331,772,GO-20152123843,2015/12/11 05:00:00+00,2015,December,11,Friday,345,D52,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3928553978209,43.6473145822947
-8832200.79459804,5430873.96345739,773,GO-20152125474,2015/12/11 05:00:00+00,2015,December,11,Friday,345,D33,Shooting,53,Henry Farm,53,Henry Farm (53),-79.34100966191,43.7762018011126
-8836605.46561939,5410886.08352841,774,GO-20152123328,2015/12/11 05:00:00+00,2015,December,11,Friday,345,D52,Stabbing,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3805774952918,43.6464145918027
-8832242.41450661,5420366.93944237,775,GO-2018104863,2015/12/14 05:00:00+00,2015,December,14,Monday,348,D52,Other,55,Thorncliffe Park,55,Thorncliffe Park (55),-79.3413835403158,43.708011630432
-8836735.43157017,5412914.03683795,776,GO-20152151120,2015/12/15 05:00:00+00,2015,December,15,Tuesday,349,D51,Stabbing,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.3817449993087,43.6595955030973
-8857922.71885834,5427755.1305109,777,GO-20152149617,2015/12/15 05:00:00+00,2015,December,15,Tuesday,349,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.5720736388945,43.7559688035125
-8841090.41803111,5417006.82581121,778,GO-20152180756,2015/12/20 05:00:00+00,2015,December,20,Sunday,354,D13,Other,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106),-79.4208665078676,43.6861882353142
-8838521.57773551,5419346.59507857,779,GO-20152229877,2015/12/30 05:00:00+00,2015,December,30,Wednesday,364,D53,Other,100,Yonge-Eglinton,100,Yonge-Eglinton (100),-79.3977902234296,43.701385497916
-8826666.58830333,5418076.83812904,780,GO-201620700,2016/01/04 05:00:00+00,2016,January,4,Monday,4,D54,Shooting,61,Taylor-Massey,61,Taylor-Massey (61),-79.2912950405626,43.6931386543819
-8839934.65777816,5434007.71616969,781,GO-201698593,2016/01/17 05:00:00+00,2016,January,17,Sunday,17,D32,Other,50,Newtonbrook East,50,Newtonbrook East (50),-79.4104841372673,43.7965246948439
-8850861.80014513,5403749.70960434,782,GO-2016108786,2016/01/19 05:00:00+00,2016,January,19,Tuesday,19,D22,Shooting,18,New Toronto,18,New Toronto (18),-79.5086443269954,43.6000079244276
-8854740.761309,5414821.26907383,783,GO-2016119350,2016/01/20 05:00:00+00,2016,January,20,Wednesday,20,D22,Shooting,10,Princess-Rosethorn,10,Princess-Rosethorn (10),-79.5434896277855,43.6719891336233
-8831323.4743365,5434261.3734069,784,GO-2016120610,2016/01/20 05:00:00+00,2016,January,20,Wednesday,20,D42,Shooting,147,L'Amoreaux West,117,L'Amoreaux (117),-79.3331285602154,43.7981694006095
-8822475.93078414,5430175.68997025,785,GO-2016139786,2016/01/24 05:00:00+00,2016,January,24,Sunday,24,D43,Shooting,156,Bendale-Glen Andrew,127,Bendale (127),-79.2536497240722,43.7716724426783
-8846093.3006264,5420400.72278185,786,GO-2016173014,2016/01/29 05:00:00+00,2016,January,29,Friday,29,D13,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.4658081672432,43.7082310070028
-8858805.82862395,5424782.26131019,787,GO-2016175803,2016/01/30 05:00:00+00,2016,January,30,Saturday,30,D23,Other,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5800067487559,43.7366763564602
-8838681.59928089,5412336.98945515,788,GO-2016181573,2016/01/31 05:00:00+00,2016,January,31,Sunday,31,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3992277207002,43.6558452129161
-8838681.59928089,5412336.98945515,789,GO-2016181573,2016/01/31 05:00:00+00,2016,January,31,Sunday,31,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3992277207002,43.6558452129161
-8857469.8175138,5411633.77505671,790,GO-2016204501,2016/02/03 05:00:00+00,2016,February,3,Wednesday,34,D22,Stabbing,13,Etobicoke West Mall,13,Etobicoke West Mall (13),-79.5680051565616,43.6512746335675
-8818579.88497275,5435551.04019838,791,GO-2016215657,2016/02/05 05:00:00+00,2016,February,5,Friday,36,D42,Other,146,Malvern East,132,Malvern (132),-79.2186509489847,43.8065308622717
-8818579.88497275,5435551.04019838,792,GO-2016215657,2016/02/05 05:00:00+00,2016,February,5,Friday,36,D42,Other,146,Malvern East,132,Malvern (132),-79.2186509489847,43.8065308622717
-8818579.88497275,5435551.04019838,793,GO-2016215657,2016/02/05 05:00:00+00,2016,February,5,Friday,36,D42,Other,146,Malvern East,132,Malvern (132),-79.2186509489847,43.8065308622717
-8818579.88497275,5435551.04019838,794,GO-2016215657,2016/02/05 05:00:00+00,2016,February,5,Friday,36,D42,Other,146,Malvern East,132,Malvern (132),-79.2186509489847,43.8065308622717
-8828185.07799633,5421594.21745286,795,GO-2016225259,2016/02/07 05:00:00+00,2016,February,7,Sunday,38,D54,Other,43,Victoria Village,43,Victoria Village (43),-79.3049358657128,43.7159806222959
-8850326.39068645,5419575.46368979,796,GO-2016235777,2016/02/09 05:00:00+00,2016,February,9,Tuesday,40,D12,Stabbing,30,Brookhaven-Amesbury,28,Rustic (28),-79.5038346618397,43.7028718381898
-8817881.9729912,5426002.81946813,797,GO-2016317425,2016/02/22 05:00:00+00,2016,February,22,Monday,53,D43,Other,139,Scarborough Village,139,Scarborough Village (139),-79.2123814987007,43.7445979255769
-8826463.37791248,5420130.99726984,798,GO-2016345475,2016/02/27 05:00:00+00,2016,February,27,Saturday,58,D41,Stabbing,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2894695709998,43.7064794828289
-8851658.1291319,5417980.38456142,799,GO-2016354140,2016/02/28 05:00:00+00,2016,February,28,Sunday,59,D23,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.5157978720846,43.6925121585674
-8818541.99037094,5426110.80381496,800,GO-2016359352,2016/02/29 05:00:00+00,2016,February,29,Monday,60,D11,Shooting,139,Scarborough Village,139,Scarborough Village (139),-79.2183105364279,43.745298706611
-8837728.24758451,5411807.8265136,801,GO-2016265129,2016/03/04 05:00:00+00,2016,March,4,Friday,64,D52,Other,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3906636167454,43.6524059226516
-8827906.54204752,5434113.84319633,802,GO-2016481311,2016/03/20 04:00:00+00,2016,March,20,Sunday,80,D42,Shooting,148,East L'Amoreaux,117,L'Amoreaux (117),-79.3024337349461,43.7972128245158
-8851136.52685229,5421590.09257261,803,GO-2016491854,2016/03/22 04:00:00+00,2016,March,22,Tuesday,82,D12,Other,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.5111122389315,43.7159538402807
-8832154.46153354,5413326.47172409,804,GO-2016500861,2016/03/23 04:00:00+00,2016,March,23,Wednesday,83,D55,Shooting,70,South Riverdale,70,South Riverdale (70),-79.3405934450285,43.6622758164497
-8834697.58813995,5412333.83773422,805,GO-2016556458,2016/04/02 04:00:00+00,2016,April,2,Saturday,93,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.3634387396299,43.6558247293032
-8849789.27993198,5426510.2345819,806,GO-2016602150,2016/04/09 04:00:00+00,2016,April,9,Saturday,100,D31,Other,27,York University Heights,27,York University Heights (27),-79.499009713964,43.7478908032586
-8837296.41846298,5414549.0289489,807,GO-2016630918,2016/04/13 04:00:00+00,2016,April,13,Wednesday,104,D53,Shooting,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.3867844299272,43.670220211821
-8849537.32596437,5405628.61953666,808,GO-2016632371,2016/04/14 04:00:00+00,2016,April,14,Thursday,105,D22,Shooting,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),-79.4967463730261,43.6122296410473
-8830392.43128872,5416533.10745207,809,GO-2016652097,2016/04/17 04:00:00+00,2016,April,17,Sunday,108,D54,Shooting,66,Danforth,66,Danforth (66),-79.3247648578812,43.6831108719245
-8853172.62980227,5419923.99516376,810,GO-2016656231,2016/04/17 04:00:00+00,2016,April,17,Sunday,108,D12,Other,113,Weston,113,Weston (113),-79.5294028625753,43.7051352330713
-8833525.25252615,5413923.34055344,811,GO-2016666749,2016/04/19 04:00:00+00,2016,April,19,Tuesday,110,D51,Other,68,North Riverdale,68,North Riverdale (68),-79.3529074699525,43.6661545080368
-8832242.41450661,5420366.93944237,812,GO-2018104863,2016/04/22 04:00:00+00,2016,April,22,Friday,113,D53,Other,55,Thorncliffe Park,55,Thorncliffe Park (55),-79.3413835403158,43.708011630432
-8829074.41631009,5428131.15027878,813,GO-2016734521,2016/04/29 04:00:00+00,2016,April,29,Friday,120,D41,Shooting,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3129249284509,43.7584085427131
-8829074.41631009,5428131.15027878,814,GO-2016734521,2016/04/29 04:00:00+00,2016,April,29,Friday,120,D41,Shooting,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3129249284509,43.7584085427131
-8859853.64848924,5424064.3561202,815,GO-2016838159,2016/05/15 04:00:00+00,2016,May,15,Sunday,136,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5894194754931,43.7320165752452
-8859853.64848924,5424064.3561202,816,GO-2016838159,2016/05/15 04:00:00+00,2016,May,15,Sunday,136,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5894194754931,43.7320165752452
-8836801.96344495,5414023.1333516,817,GO-2016851941,2016/05/18 04:00:00+00,2016,May,18,Wednesday,139,D51,Other,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.382342665204,43.6668029765564
-8854389.50100476,5425713.3788192,818,GO-2016965196,2016/06/03 04:00:00+00,2016,June,3,Friday,155,D31,Shooting,22,Humbermede,22,Humbermede (22),-79.5403342031062,43.7427195159093
-8838585.32239288,5420168.92847404,819,GO-2016989870,2016/06/07 04:00:00+00,2016,June,7,Tuesday,159,D53,Shooting,174,South Eglinton-Davisville,104,Mount Pleasant West (104),-79.3983628513372,43.7067258009751
-8839220.94822503,5412545.84029036,820,GO-20161148938,2016/07/01 04:00:00+00,2016,July,1,Friday,183,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.404072775407,43.6572025830541
-8839220.94822503,5412545.84029036,821,GO-20161148938,2016/07/01 04:00:00+00,2016,July,1,Friday,183,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.404072775407,43.6572025830541
-8842961.12359486,5411382.23073965,822,GO-20161116247,2016/07/03 04:00:00+00,2016,July,3,Sunday,185,D11,Other,84,Little Portugal,84,Little Portugal (84),-79.4376713415107,43.6496396241757
-8852140.45043675,5424955.46304356,823,GO-20161229465,2016/07/13 04:00:00+00,2016,July,13,Wednesday,195,D31,Shooting,154,Oakdale-Beverley Heights,25,Glenfield-Jane Heights (25),-79.5201306380062,43.7378005202441
-8835740.77444277,5411414.65768093,824,GO-20161263080,2016/07/18 04:00:00+00,2016,July,18,Monday,200,D51,Other,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.3728098416995,43.6498503981927
-8822968.25492447,5427292.73074539,825,GO-20161329227,2016/07/28 04:00:00+00,2016,July,28,Thursday,210,D41,Shooting,157,Bendale South,127,Bendale (127),-79.2580723471199,43.7529684672622
-8836691.562006,5414368.66979483,826,GO-20161335085,2016/07/29 04:00:00+00,2016,July,29,Friday,211,D51,Stabbing,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.3813509124154,43.6690482717272
-8831518.20184821,5415614.43374903,827,GO-20161403032,2016/08/09 04:00:00+00,2016,August,9,Tuesday,222,D55,Other,69,Blake-Jones,69,Blake-Jones (69),-79.3348778273445,43.6771425460267
-8835812.58753683,5412560.47404285,828,GO-20161443064,2016/08/15 04:00:00+00,2016,August,15,Monday,228,D51,Other,73,Moss Park,73,Moss Park (73),-79.3734549499442,43.6572976899205
-8840182.03139401,5410192.45172668,829,GO-20161480338,2016/08/21 04:00:00+00,2016,August,21,Sunday,234,D14,Shooting,162,West Queen West,82,Niagara (82),-79.412706331801,43.641905589712
-8819044.0491781,5425228.98586989,830,GO-20161506128,2016/08/25 04:00:00+00,2016,August,25,Thursday,238,D43,Other,139,Scarborough Village,139,Scarborough Village (139),-79.2228206069857,43.7395757737018
-8819044.0491781,5425228.98586989,831,GO-20161506128,2016/08/25 04:00:00+00,2016,August,25,Thursday,238,D43,Other,139,Scarborough Village,139,Scarborough Village (139),-79.2228206069857,43.7395757737018
-8819044.0491781,5425228.98586989,832,GO-20161506128,2016/08/25 04:00:00+00,2016,August,25,Thursday,238,D43,Other,139,Scarborough Village,139,Scarborough Village (139),-79.2228206069857,43.7395757737018
-8833524.40427163,5413051.44912702,833,GO-20161520715,2016/08/27 04:00:00+00,2016,August,27,Saturday,240,D55,Shooting,70,South Riverdale,70,South Riverdale (70),-79.3528998499386,43.660488525195
-8841587.65915335,5409490.13834993,834,GO-20161613172,2016/09/11 04:00:00+00,2016,September,11,Sunday,255,D14,Shooting,85,South Parkdale,85,South Parkdale (85),-79.425333301071,43.6373398075827
-8849906.7627377,5429502.85381846,835,GO-20161625137,2016/09/13 04:00:00+00,2016,September,13,Tuesday,257,D31,Stabbing,27,York University Heights,27,York University Heights (27),-79.500065079958,43.7673077602715
-8845115.68217158,5414546.18104012,836,GO-20161688118,2016/09/21 04:00:00+00,2016,September,21,Wednesday,265,D11,Other,91,Weston-Pelham Park,91,Weston-Pellam Park (91),-79.4570260712235,43.6702017072079
-8822464.41622997,5430594.70293879,837,GO-20161696689,2016/09/23 04:00:00+00,2016,September,23,Friday,267,D43,Stabbing,156,Bendale-Glen Andrew,127,Bendale (127),-79.2535462873403,43.7743904160838
-8862230.33887596,5424960.80783869,838,GO-20161743137,2016/09/30 04:00:00+00,2016,September,30,Friday,274,D23,Shooting,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.6107696477984,43.7378352097936
-8851879.51888616,5419224.76828757,839,GO-20161838374,2016/10/16 04:00:00+00,2016,October,16,Sunday,290,D12,Shooting,113,Weston,113,Weston (113),-79.5177866504035,43.700594303843
-8861048.44592727,5426377.50605695,840,GO-20161855287,2016/10/18 04:00:00+00,2016,October,18,Tuesday,292,D23,Shooting,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.6001525228326,43.7470294766574
-8856174.82273795,5419059.94173622,841,GO-20161888229,2016/10/24 04:00:00+00,2016,October,24,Monday,298,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.5563720211793,43.699523834981
-8817129.86990229,5428999.70850002,842,GO-20161907779,2016/10/27 04:00:00+00,2016,October,27,Thursday,301,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,135,Morningside (135),-79.2056252423451,43.7640436522222
-8840171.63226113,5412277.15479245,843,GO-20161966289,2016/11/05 04:00:00+00,2016,November,5,Saturday,310,D14,Other,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81),-79.4126129152299,43.6554563276581
-8829140.6142264,5423140.22725275,844,GO-20162051533,2016/11/18 05:00:00+00,2016,November,18,Friday,323,D33,Shooting,43,Victoria Village,43,Victoria Village (43),-79.3135195935183,43.726017702934
-8851614.03748535,5430033.62651935,845,GO-20162055725,2016/11/19 05:00:00+00,2016,November,19,Saturday,324,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.5154017902941,43.7707509050653
-8833529.02380786,5413247.72090248,846,GO-20162106299,2016/11/27 05:00:00+00,2016,November,27,Sunday,332,D55,Shooting,70,South Riverdale,70,South Riverdale (70),-79.3529413479921,43.6617640431425
-8843394.46677278,5426932.77510339,847,GO-20162138470,2016/12/03 05:00:00+00,2016,December,3,Saturday,338,D32,Other,33,Clanton Park,33,Clanton Park (33),-79.4415641300442,43.7506327469586
-8852894.27029484,5427653.03502675,848,GO-20162148586,2016/12/04 05:00:00+00,2016,December,4,Sunday,339,D31,Stabbing,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5269023165285,43.7553063584339
-8832392.09291282,5418168.2762317,849,GO-20162172757,2016/12/07 05:00:00+00,2016,December,7,Wednesday,342,D54,Shooting,58,Old East York,58,Old East York (58),-79.3427281238896,43.6937325659448
-8818695.5573896,5426066.9376845,850,GO-20162210973,2016/12/14 05:00:00+00,2016,December,14,Wednesday,349,D43,Shooting,139,Scarborough Village,139,Scarborough Village (139),-79.2196900515386,43.7450140324027
-8842293.856088,5411858.79979833,851,GO-20162229166,2016/12/16 05:00:00+00,2016,December,16,Friday,351,D14,Stabbing,83,Dufferin Grove,83,Dufferin Grove (83),-79.4316771760577,43.6527372316315
-8851753.62199673,5419001.51270219,852,GO-20162233489,2016/12/17 05:00:00+00,2016,December,17,Saturday,352,D12,Shooting,113,Weston,113,Weston (113),-79.5166556994346,43.6991443617521
-8855317.70618477,5419336.2173333,853,GO-20162242930,2016/12/18 05:00:00+00,2016,December,18,Sunday,353,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.5486724115976,43.7013181009717
-8835441.22694006,5412384.89069879,854,GO-20162276833,2016/12/24 05:00:00+00,2016,December,24,Saturday,359,D51,Stabbing,73,Moss Park,73,Moss Park (73),-79.3701189610184,43.6561565368618
-8835198.23697445,5412183.62079805,855,GO-201743106,2017/01/08 05:00:00+00,2017,January,8,Sunday,8,D51,Shooting,73,Moss Park,73,Moss Park (73),-79.3679361454987,43.6548484151864
-8857604.79907556,5427794.35547212,856,GO-2017137133,2017/01/23 05:00:00+00,2017,January,23,Monday,23,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.5692177173502,43.7562233134409
-8851660.78744134,5405605.37349569,857,GO-2017163412,2017/01/26 05:00:00+00,2017,January,26,Thursday,26,D22,Other,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),-79.5158217523631,43.6120784476431
-8835547.66841077,5411683.60103205,858,GO-2017186988,2017/01/30 05:00:00+00,2017,January,30,Monday,30,D51,Shooting,73,Moss Park,73,Moss Park (73),-79.3710751405504,43.6515984919659
